Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
4-decal-wrap-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2459-Weed-Pipe.png,2,,,,,,,,,,,,,,,,,,,,,,,
4-decal-wrap-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2459-Cannabis-Pipe.png,3,,,,,,,,,,,,,,,,,,,,,,,
4-decal-wrap-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2459-Hand-Pipe.png,4,,,,,,,,,,,,,,,,,,,,,,,
4-decal-wrap-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2459-Pipe.png,5,,,,,,,,,,,,,,,,,,,,,,,
4-decal-wrap-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2459-Weed-Hand-Pipe.png,6,,,,,,,,,,,,,,,,,,,,,,,
4-full-color-glass-hand-pipe,4″ FULL COLOR GLASS HAND PIPE,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>4″ Glass Hand Pipe</p>
<p>Full Color</p>
<p>Spoon</p>
<p>Multiple Colors Available</p>
<p>&nbsp;</p>
<p>Please Contact Us For Current Availability</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/hand-pipes/
URL=https://wyndistribution.com/wyn-shop/product/4-full-color-glass-hand-pipe/
Product_URL=https://wyndistribution.com/wyn-shop/product/4-full-color-glass-hand-pipe/
Category=Hand Pipes
Category_URL=https://wyndistribution.com/product-category/hand-pipes/
Categories=Category: Hand Pipes
Stock=40
RawPrice=$5.00
-->",What You Need,,Hand Pipes,"source:wyn, category:hand-pipes, wyn_category:hand-pipes",true,Title,Default Title,,,,,,,,GHP2455,0.0,,deny,manual,5.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2455-Cannabis-Pipes.png,1,4″ FULL COLOR GLASS HAND PIPE,false,4″ FULL COLOR GLASS HAND PIPE,4″ Glass Hand Pipe Full Color Spoon Multiple Colors Available Please Contact Us For Current Availability,,,,,,,,,,,,,,,,lb,,10.00,active
4-full-color-glass-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2455-Pipe.png,2,,,,,,,,,,,,,,,,,,,,,,,
4-full-color-glass-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2455-Marijuana-Pipe.png,3,,,,,,,,,,,,,,,,,,,,,,,
4-full-color-glass-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2455-Cannabis-Pipe.png,4,,,,,,,,,,,,,,,,,,,,,,,
4-full-color-glass-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2455-Weed-Pipe.png,5,,,,,,,,,,,,,,,,,,,,,,,
4-phil-cobalt-fume-hand-pipe-made-in-usa,4″ PHIL COBALT FUME HAND PIPE – MADE IN USA,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>4″ Glass Hand Pipe</p>
<p>Produced by Phil</p>
<p>Made in USA</p>
<p>Cobalt Fume</p>
<p>Color Accents</p>
<p>Multiple Colors Available</p>
<p>&nbsp;</p>
<p>Please Contact Us For Current Availability</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/hand-pipes/
URL=https://wyndistribution.com/wyn-shop/product/4-phil-cobalt-fume-hand-pipe-made-in-usa/
Product_URL=https://wyndistribution.com/wyn-shop/product/4-phil-cobalt-fume-hand-pipe-made-in-usa/
Category=Hand Pipes
Category_URL=https://wyndistribution.com/product-category/hand-pipes/
Categories=Category: Hand Pipes
Stock=41
RawPrice=$12.50
-->",What You Need,,Hand Pipes,"source:wyn, category:hand-pipes, wyn_category:hand-pipes",true,Title,Default Title,,,,,,,,PHILPIPE,0.0,,deny,manual,12.50,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2025/12/PHILPIPE-Pipes.png,1,4″ PHIL COBALT FUME HAND PIPE – MADE IN USA,false,4″ PHIL COBALT FUME HAND PIPE – MADE IN USA,4″ Glass Hand Pipe Produced by Phil Made in USA Cobalt Fume Color Accents Multiple Colors Available Please Contact Us For Current Availability,,,,,,,,,,,,,,,,lb,,25.00,active
4-phil-cobalt-fume-hand-pipe-made-in-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/12/PHILPIPE-Cannabis-Pipe.png,2,,,,,,,,,,,,,,,,,,,,,,,
4-phil-cobalt-fume-hand-pipe-made-in-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/12/PHILPIPE-Blue-Pipe.png,3,,,,,,,,,,,,,,,,,,,,,,,
4-phil-cobalt-fume-hand-pipe-made-in-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/12/PHILPIPE-Made-in-USA.png,4,,,,,,,,,,,,,,,,,,,,,,,
5-capybara-sculpted-hand-pipe,5″ CAPYBARA SCULPTED HAND PIPE,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>5″ Glass Hand Pipe</p>
<p>Sculpted Capybara</p>
<p>Amber</p>
<p>Stands Up</p>
<p>&nbsp;</p>
<p>Please Contact Us For Current Availability</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/hand-pipes/
URL=https://wyndistribution.com/wyn-shop/product/5-capybara-sculpted-hand-pipe/
Product_URL=https://wyndistribution.com/wyn-shop/product/5-capybara-sculpted-hand-pipe/
Category=Hand Pipes
Category_URL=https://wyndistribution.com/product-category/hand-pipes/
Categories=Category: Hand Pipes
Stock=33
RawPrice=$15.00
-->",What You Need,,Hand Pipes,"source:wyn, category:hand-pipes, wyn_category:hand-pipes",true,Title,Default Title,,,,,,,,GHP2472,0.0,,deny,manual,15.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2472-Capybara-Pipes.png,1,5″ CAPYBARA SCULPTED HAND PIPE,false,5″ CAPYBARA SCULPTED HAND PIPE,5″ Glass Hand Pipe Sculpted Capybara Amber Stands Up Please Contact Us For Current Availability,,,,,,,,,,,,,,,,lb,,30.00,active
5-capybara-sculpted-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2472-Capybara-Weed-Pipe.png,2,,,,,,,,,,,,,,,,,,,,,,,
5-capybara-sculpted-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2472-Capybara-Weed.png,3,,,,,,,,,,,,,,,,,,,,,,,
5-capybara-sculpted-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2472-Capybara.png,4,,,,,,,,,,,,,,,,,,,,,,,
5-capybara-sculpted-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2472-Capybara-Cannabis-Pipe.png,5,,,,,,,,,,,,,,,,,,,,,,,
5-capybara-sculpted-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2472-Capybara-Pipe.png,6,,,,,,,,,,,,,,,,,,,,,,,
5-galaxy-fume-hammer-hand-pipe,5″ GALAXY FUME HAMMER HAND PIPE,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>5″ Glass Hand Pipe</p>
<p>Galaxy Fume</p>
<p>Hammer</p>
<p>&nbsp;</p>
<p>Please Contact Us For Current Availability</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/hand-pipes/
URL=https://wyndistribution.com/wyn-shop/product/5-galaxy-fume-hammer-hand-pipe/
Product_URL=https://wyndistribution.com/wyn-shop/product/5-galaxy-fume-hammer-hand-pipe/
Category=Hand Pipes
Category_URL=https://wyndistribution.com/product-category/hand-pipes/
Categories=Category: Hand Pipes
Stock=50
RawPrice=$10.00
-->",What You Need,,Hand Pipes,"source:wyn, category:hand-pipes, wyn_category:hand-pipes",true,Title,Default Title,,,,,,,,GHP2470,0.0,,deny,manual,10.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2470-Hand-Pipes.png,1,5″ GALAXY FUME HAMMER HAND PIPE,false,5″ GALAXY FUME HAMMER HAND PIPE,5″ Glass Hand Pipe Galaxy Fume Hammer Please Contact Us For Current Availability,,,,,,,,,,,,,,,,lb,,20.00,active
5-galaxy-fume-hammer-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2470-Pipe.png,2,,,,,,,,,,,,,,,,,,,,,,,
5-galaxy-fume-hammer-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2470-Weed-Pipe.png,3,,,,,,,,,,,,,,,,,,,,,,,
5-galaxy-fume-hammer-hand-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/GHP2470-Hand-Pipe.png,4,,,,,,,,,,,,,,,,,,,,,,,
6-5-phil-cobalt-fume-sherlock-made-in-usa,6.5″ PHIL COBALT FUME SHERLOCK – MADE IN USA,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>6.5″ Glass Hand Pipe</p>
<p>Produced by Phil</p>
<p>Made in USA</p>
<p>Cobalt Fume</p>
<p>Color Accents</p>
<p>Multiple Colors Available</p>
<p>&nbsp;</p>
<p>Please Contact Us For Current Availability</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/hand-pipes/
URL=https://wyndistribution.com/wyn-shop/product/6-5-phil-cobalt-fume-sherlock-made-in-usa/
Product_URL=https://wyndistribution.com/wyn-shop/product/6-5-phil-cobalt-fume-sherlock-made-in-usa/
Category=Hand Pipes
Category_URL=https://wyndistribution.com/product-category/hand-pipes/
Categories=Category: Hand Pipes
Stock=41
RawPrice=$15.00
-->",What You Need,,Hand Pipes,"source:wyn, category:hand-pipes, wyn_category:hand-pipes",true,Title,Default Title,,,,,,,,PHILSHER,0.0,,deny,manual,15.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2025/12/PHILSHER-Pipes.png,1,6.5″ PHIL COBALT FUME SHERLOCK – MADE IN USA,false,6.5″ PHIL COBALT FUME SHERLOCK – MADE IN USA,6.5″ Glass Hand Pipe Produced by Phil Made in USA Cobalt Fume Color Accents Multiple Colors Available Please Contact Us For Current Availability,,,,,,,,,,,,,,,,lb,,30.00,active
6-5-phil-cobalt-fume-sherlock-made-in-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/12/PHILSHER-Blue-Pipe.png,2,,,,,,,,,,,,,,,,,,,,,,,
6-5-phil-cobalt-fume-sherlock-made-in-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/12/PHILSHER-Hand-Pipe.png,3,,,,,,,,,,,,,,,,,,,,,,,
6-5-phil-cobalt-fume-sherlock-made-in-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/12/PHILSHER-Gandolf.png,4,,,,,,,,,,,,,,,,,,,,,,,
6-5-phil-cobalt-fume-sherlock-made-in-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/12/PHILSHER-Made-in-USA.png,5,,,,,,,,,,,,,,,,,,,,,,,
3-5-silicone-hand-pipe-with-glass-flower-bowl,3.5″ SILICONE HAND PIPE W/ GLASS FLOWER BOWL,"<div class=""wc-tab-inner wd-entry-content"">
													

<p class="""" data-pm-slice=""1 1 []"">3.5” Silicone Pipe</p>
<p class="""">Metal Bowl and Lid</p>
<p class="""">Multiple Color Options Available</p>
<p class="""">Please Contact Us For Current Availability</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/hand-pipes/, https://wyndistribution.com/product-category/silicone/
URL=https://wyndistribution.com/wyn-shop/product/3-5-silicone-hand-pipe-with-glass-flower-bowl/
Product_URL=https://wyndistribution.com/wyn-shop/product/3-5-silicone-hand-pipe-with-glass-flower-bowl/
Category=Hand Pipes, Silicone
Category_URL=https://wyndistribution.com/product-category/hand-pipes/, https://wyndistribution.com/product-category/silicone/
Categories=Hand Pipes, Silicone
RawPrice=$1.50
-->",What You Need,,Hand Pipes,"source:wyn, category:hand-pipes, category:silicone, wyn_category:hand-pipes, wyn_category:silicone",true,Title,Default Title,,,,,,,,SIL-HP-G,0.0,,deny,manual,1.50,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2023/01/Silicone-Hand-Pipe-With-Glass-Bowl-2.png,1,3.5″ SILICONE HAND PIPE W/ GLASS FLOWER BOWL,false,3.5″ SILICONE HAND PIPE W/ GLASS FLOWER BOWL,3.5” Silicone Pipe Metal Bowl and Lid Multiple Color Options Available Please Contact Us For Current Availability,,,,,,,,,,,,,,,,lb,,3.75,active
3-5-silicone-hand-pipe-with-glass-flower-bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2023/01/Silicone-Hand-Pipe-With-Glass-Bowl-Blue.png,2,,,,,,,,,,,,,,,,,,,,,,,
3-5-silicone-hand-pipe-with-glass-flower-bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2023/01/Silicone-Hand-Pipe-With-Glass-Bowl-Green-Yellow-Black.png,3,,,,,,,,,,,,,,,,,,,,,,,
3-5-silicone-hand-pipe-with-glass-flower-bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2023/01/Silicone-Hand-Pipe-With-Glass-Bowl-Red.png,4,,,,,,,,,,,,,,,,,,,,,,,
3-5-silicone-hand-pipe-with-glass-flower-bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2023/01/Silicone-Hand-Pipe-With-Glass-Bowl.png,5,,,,,,,,,,,,,,,,,,,,,,,
silicone-hand-pipe-w-metal-bowl-and-lid,3.5″ SILICONE HAND PIPE W/ METAL BOWL & LID,"<div class=""wc-tab-inner wd-entry-content"">
													

<p class="""" data-pm-slice=""1 1 []"">3.5” Silicone Pipe</p>
<p class="""">Metal Bowl and Lid</p>
<p class="""">Multiple Color Options Available</p>
<p class="""">Please Contact Us For Current Availability</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/hand-pipes/, https://wyndistribution.com/product-category/silicone/
URL=https://wyndistribution.com/wyn-shop/product/silicone-hand-pipe-w-metal-bowl-and-lid/
Product_URL=https://wyndistribution.com/wyn-shop/product/silicone-hand-pipe-w-metal-bowl-and-lid/
Category=Hand Pipes
Category_URL=https://wyndistribution.com/product-category/hand-pipes/
Categories=Hand Pipes, Silicone
RawPrice=$1.50
-->",What You Need,,Hand Pipes,"source:wyn, category:hand-pipes, category:silicone, wyn_category:hand-pipes",true,Title,Default Title,,,,,,,,SIL-HP,0.0,,deny,manual,1.50,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2023/06/20240108_11123222.5-scaled.png,1,3.5″ SILICONE HAND PIPE W/ METAL BOWL & LID,false,3.5″ SILICONE HAND PIPE W/ METAL BOWL & LID,3.5” Silicone Pipe Metal Bowl and Lid Multiple Color Options Available Please Contact Us For Current Availability,,,,,,,,,,,,,,,,lb,,3.75,active
3-5-silicone-decal-hand-pipe-w-glass-bowl,3.5″ SILICONE DECAL HAND PIPE W/ GLASS BOWL,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>3.5″ Silicone Pipe</p>
<p>Decal Silicone Pipe</p>
<p>With Glass Bowl</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/hand-pipes/, https://wyndistribution.com/product-category/silicone/
URL=https://wyndistribution.com/wyn-shop/product/3-5-silicone-decal-hand-pipe-w-glass-bowl/
Product_URL=https://wyndistribution.com/wyn-shop/product/3-5-silicone-decal-hand-pipe-w-glass-bowl/
Category=Hand Pipes, Silicone
Category_URL=https://wyndistribution.com/product-category/hand-pipes/, https://wyndistribution.com/product-category/silicone/
Categories=Hand Pipes, Silicone
RawPrice=$2.00
-->",What You Need,,Hand Pipes,"source:wyn, category:hand-pipes, category:silicone, wyn_category:hand-pipes, wyn_category:silicone",true,Title,Default Title,,,,,,,,35SILICONEDECALHANDPIPEWGLASSBOWL,0.0,,deny,manual,2.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2023/11/Silicone-Decal-Pipe-with-Glass-Bowl.png,1,3.5″ SILICONE DECAL HAND PIPE W/ GLASS BOWL,false,3.5″ SILICONE DECAL HAND PIPE W/ GLASS BOWL,3.5″ Silicone Pipe Decal Silicone Pipe With Glass Bowl,,,,,,,,,,,,,,,,lb,,5.00,active
3-5-silicone-decal-hand-pipe-w-glass-bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2023/11/Silicone-Decal-Pipe-with-Glass-Bowl-Strawberry.png,2,,,,,,,,,,,,,,,,,,,,,,,
3-5-silicone-decal-hand-pipe-w-glass-bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2023/11/Silicone-Decal-Pipe-with-Glass-Bowl-Cartoon.png,3,,,,,,,,,,,,,,,,,,,,,,,
3-5-silicone-decal-hand-pipe-w-glass-bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2023/11/Silicone-Decal-Pipe-with-Glass-Bowl-Fruit.png,4,,,,,,,,,,,,,,,,,,,,,,,
3-5-silicone-decal-hand-pipe-w-glass-bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2023/11/Silicone-Decal-Pipe-with-Glass-Bowl-Obey.png,5,,,,,,,,,,,,,,,,,,,,,,,
silicone-decal-hand-pipe-w-metal-bowl-lid,3.5″ SILICONE DECAL HAND PIPE W/ METAL BOWL & LID,"<div class=""wc-tab-inner wd-entry-content"">
													

<p class="""" data-pm-slice=""1 1 []"">3.5” Silicone Pipe</p>
<p class="""">Metal Bowl and Lid</p>
<p>Decal</p>
<p class="""">Multiple Color Options Available</p>
<p class="""">Please Contact Us For Current Availability</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/hand-pipes/, https://wyndistribution.com/product-category/silicone/
URL=https://wyndistribution.com/wyn-shop/product/silicone-decal-hand-pipe-w-metal-bowl-lid/
Product_URL=https://wyndistribution.com/wyn-shop/product/silicone-decal-hand-pipe-w-metal-bowl-lid/
Category=Hand Pipes
Category_URL=https://wyndistribution.com/product-category/hand-pipes/
Categories=Hand Pipes, Silicone
RawPrice=$2.00
-->",What You Need,,Hand Pipes,"source:wyn, category:hand-pipes, category:silicone, wyn_category:hand-pipes",true,Title,Default Title,,,,,,,,SWP097,0.0,,deny,manual,2.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2023/06/Silicone-Decal-Hand-Pipe-with-Metal-Bowl-and-Lid.png,1,3.5″ SILICONE DECAL HAND PIPE W/ METAL BOWL & LID,false,3.5″ SILICONE DECAL HAND PIPE W/ METAL BOWL & LID,3.5” Silicone Pipe Metal Bowl and Lid Decal Multiple Color Options Available Please Contact Us For Current Availability,,,,,,,,,,,,,,,,lb,,5.00,active
